# extreme ceiling now: EXTREME_P6=3801600
# gate: EXTREME_GATE=95000
ts|state|p6cur|p7cur|p0cur|p6max|junc|cooling
1787164689|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29300|no
1787164690|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|28900|no
1787164690|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164691|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28900|no
1787164692|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|28500|no
1787164692|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28500|no
1787164693|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|28900|no
1787164694|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|29300|no
1787164694|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164695|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164695|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164696|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28900|no
1787164697|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164697|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164698|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164698|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164699|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28900|no
1787164700|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164700|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164701|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28900|no
1787164701|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164702|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|28900|no
1787164703|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164703|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164704|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164704|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28500|no
1787164705|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164705|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28900|no
1787164706|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164707|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28900|no
1787164707|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28900|no
1787164708|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164708|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164709|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164710|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28500|no
1787164710|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28500|no
1787164711|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28500|no
1787164711|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164712|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|29300|no
1787164713|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28500|no
1787164713|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164714|level=2 held=yes cfb=0 prime|1017600|1017600|748800|3801600|28500|no
1787164714|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164715|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28900|no
1787164716|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164716|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28500|no
1787164717|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164717|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28900|no
1787164718|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164719|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28500|no
1787164719|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164720|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28500|no
1787164720|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28500|no
1787164721|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28900|no
1787164722|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28900|no
1787164722|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164723|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28500|no
1787164723|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164724|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164725|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164725|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28900|no
1787164726|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28900|no
1787164726|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164727|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28900|no
1787164728|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164728|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28500|no
1787164729|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28900|no
1787164729|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164730|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164730|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164731|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28500|no
1787164732|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28500|no
1787164732|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164733|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164733|level=2 held=yes cfb=0 prime|1017600|1017600|748800|3801600|28500|no
1787164734|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164735|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28500|no
1787164735|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164736|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|28500|no
1787164736|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28500|no
1787164737|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|28500|no
1787164738|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164738|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164739|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164739|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164740|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164741|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28900|no
1787164741|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28500|no
1787164742|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164742|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164743|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|29300|no
1787164744|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164744|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28900|no
1787164745|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28500|no
1787164745|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164746|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28900|no
1787164747|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164747|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164748|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|28900|no
1787164748|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164749|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164749|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28500|no
1787164750|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164751|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28900|no
1787164751|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|28500|no
1787164752|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28500|no
1787164752|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28900|no
1787164753|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28500|no
1787164754|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164754|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|28500|no
1787164755|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28900|no
1787164755|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164756|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28500|no
1787164757|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28100|no
1787164757|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164758|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28900|no
1787164758|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28500|no
1787164759|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|28500|no
1787164759|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28500|no
1787164760|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28500|no
1787164761|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28500|no
1787164761|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28100|no
1787164762|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28100|no
1787164763|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164763|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164764|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28500|no
1787164764|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164765|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28500|no
1787164766|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28500|no
1787164766|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|28100|no
1787164767|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28100|no
1787164767|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164768|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28500|no
1787164768|level=2 held=yes cfb=0 prime|1017600|1017600|748800|3801600|28500|no
1787164769|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28100|no
1787164770|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164770|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|28500|no
1787164771|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164772|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164772|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28500|no
1787164773|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164773|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164774|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28100|no
1787164774|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164775|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164776|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|28900|no
1787164776|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28100|no
1787164777|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28500|no
1787164777|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28500|no
1787164778|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164779|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28500|no
1787164779|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28100|no
1787164780|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164780|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164781|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164782|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|28500|no
1787164782|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28500|no
1787164783|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28100|no
1787164783|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28500|no
1787164784|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28500|no
1787164785|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28500|no
1787164785|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28500|no
1787164786|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28500|no
1787164786|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28500|no
1787164787|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28500|no
1787164788|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164788|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164789|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28500|no
1787164789|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28100|no
1787164790|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164791|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28500|no
1787164791|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28100|no
1787164792|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164792|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28100|no
1787164793|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28500|no
1787164794|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164794|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28100|no
1787164795|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28100|no
1787164795|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28100|no
1787164796|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164796|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28100|no
1787164797|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|28500|no
1787164798|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28100|no
1787164798|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|28100|no
1787164799|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164799|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28500|no
1787164800|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28500|no
### module log:
08-19 19:13:51 daemon started, pid 19908, sensor /sys/class/thermal/thermal_zone28/temp, BOOT_LEVEL=2
08-19 19:13:51 OFF -- initial state, nothing to release
08-19 19:13:53 ON level 2
08-19 19:26:52 OFF -- released to rated; URCC re-applies on its next ramp
08-19 19:32:29 ON level 2
08-19 19:37:42 OFF -- released to rated; URCC re-applies on its next ramp
08-19 19:50:47 ON level 2
08-19 19:52:32 OFF -- released to rated; URCC re-applies on its next ramp
08-19 19:57:37 ON level 2
08-19 19:58:34 OFF -- released to rated; URCC re-applies on its next ramp
08-19 19:58:36 daemon started, pid 2875, sensor /sys/class/thermal/thermal_zone28/temp, BOOT_LEVEL=2
08-19 19:58:36 OFF -- initial state, nothing to release
08-19 19:58:38 ON level 2
08-19 20:02:49 OFF -- released to rated; URCC re-applies on its next ramp
08-19 20:07:01 ON level 2
08-19 20:08:12 OFF -- released to rated; URCC re-applies on its next ramp
08-19 20:12:45 ON level 2
08-19 20:13:44 OFF -- released to rated; URCC re-applies on its next ramp
08-19 20:13:47 daemon started, pid 16455, sensor /sys/class/thermal/thermal_zone28/temp, BOOT_LEVEL=2
08-19 20:13:47 OFF -- initial state, nothing to release
08-19 20:13:49 ON level 2
08-19 20:36:36 OFF -- released to rated; URCC re-applies on its next ramp
08-19 20:36:39 daemon started, pid 22052, sensor /sys/class/thermal/thermal_zone28/temp, BOOT_LEVEL=2
08-19 20:36:39 OFF -- initial state, nothing to release
08-19 20:36:41 ON level 2

--- note ---
Captured by experiments/2026-08-19/gb7-3513600-watch.sh (passive observer; it reads the
ceiling from conf, so the same script served both the 3513600 and 3801600 runs).
Zero thermal-pause samples across all 1829 rows. The module restart lines near the end
are deployment noise from tightening the gate afterwards, not run events.
